Latitude,Longitude,offset
43.67373389430236,-79.39810019558303,0
43.67271154979414,-79.39875686573896,0
43.67298438603948,-79.39686622119245,0
43.67180449595066,-79.3988075533325,0
43.67161428333141,-79.39795522445719,0
43.6716156691132,-79.39873227786627,0
43.67203394199918,-79.39889876743504,0
43.671915206301954,-79.39697145250146,0
43.67127900344602,-79.39890080045964,0
43.673535940565735,-79.39780966428204,0
43.67266099457198,-79.39740868808946,0
43.67234225767009,-79.39831151825773,0
43.67213344391863,-79.39778751114687,0
43.67116724571088,-79.3980734046779,0
43.671170667475614,-79.39627861988406,0
43.673518864853975,-79.39658711561577,0
43.67133494124779,-79.39787062810369,0
43.67185335166428,-79.39800985510507,0
43.67121253241084,-79.396126093189,0
43.67291120961391,-79.39849443405713,0
43.67355696376813,-79.39703120573293,0
43.67326809478824,-79.39853883870734,0
43.67392280686588,-79.39741489582073,0
43.67206468024138,-79.39863124995478,0
43.67263101945561,-79.38438114254386,0
43.67357856619176,-79.38599501332853,0
43.671728844624425,-79.38494853751737,0
43.67180516326603,-79.38423555355367,0
43.67263216569325,-79.38645795745212,0
43.67128669461567,-79.38545692983911,0
43.67312750094384,-79.38485426827098,0
43.672699292649455,-79.38386887586427,0
43.67281245786513,-79.38528084496566,0
43.671381660981005,-79.38476001052213,0
43.67196037402343,-79.38393029525764,0
43.673855997218304,-79.38572732115031,0
43.67276871672773,-79.38543325156643,0
43.67170472138461,-79.38589054414523,0
43.67328803816674,-79.38504662181163,0
43.67149218217539,-79.38462633835364,0
43.67135605327294,-79.38574977199966,0
43.67334364772877,-79.38570784225935,0
43.67355965936352,-79.38483188273075,0
43.67314278027357,-79.38472082178505,0
43.67389226475081,-79.3853479139278,0
43.673952236898,-79.3860480271702,0
43.67187031415432,-79.38514470672736,0
43.67121668259575,-79.38458269897751,0
43.674818001000034,-79.38849496303568,0
43.67426546124864,-79.38751836935106,0
43.67527391681672,-79.3876440731541,0
43.67605469230138,-79.38940179142583,0
43.67433509301615,-79.3882947003276,0
43.674061533774896,-79.38973078902087,0
43.67579771050161,-79.38739984676839,0
43.67477748969517,-79.38722181102243,0
43.67599016898359,-79.38868560757079,0
43.67603059968225,-79.38725420699822,0
43.6746637943422,-79.38970522670012,0
43.673770300714,-79.3893995770547,0
43.67583838214981,-79.38953889190286,0
43.67630566415083,-79.38857102642545,0
43.67468723186312,-79.38687326361122,0
43.67597379246596,-79.3886147407307,0
43.676338591691575,-79.38708519635045,0
43.67549472396577,-79.38749383552968,0
43.67568870074975,-79.38928253916743,0
43.6751917649634,-79.38681902592495,0
43.67543534375832,-79.38760590677393,0
43.673438661110815,-79.38798091511285,0
43.67487845594806,-79.39453354726011,0
43.67589892162479,-79.39438829867868,0
43.6763057159225,-79.39500342483588,0
43.67434750432864,-79.3934837581593,0
43.67452260593128,-79.39319718388592,0
43.67453805920183,-79.3943589240152,0
43.6739523706886,-79.39411567367857,0
43.67499151689518,-79.3939639532806,0
43.6751988504416,-79.39513506071135,0
43.67587728509748,-79.39322461528187,0
43.67524706356192,-79.39389415310836,0
43.675121108636255,-79.39438428482426,0
43.67392246321579,-79.39447542685113,0
43.673696686908855,-79.39431270701512,0
43.6743771361387,-79.39366045020445,0
43.67422822586097,-79.39580720882957,0
43.674472188514834,-79.39590944552448,0
43.67418401454044,-79.39485175809021,0
43.6739884559474,-79.39511261449962,0
43.67365545847345,-79.39490201810071,0
43.67491747081413,-79.39419609426491,0
43.67414117744918,-79.39549736963758,0
43.67579790089233,-79.39534544694756,0
43.67408079801784,-79.39363139052102,0
43.67341741335536,-79.39335353329774,0
43.67597976648084,-79.39561676328059,0
43.674642554004976,-79.39344603013286,0
43.673863845866514,-79.39473908405783,0
43.67186017965401,-79.3945769350524,0
43.66996535330397,-79.39428302453956,0
43.67100633369667,-79.39593563538537,0
43.67022783465226,-79.39446092715731,0
43.67066943535528,-79.39402618980877,0
43.67184647538256,-79.3955502933588,0
43.67185667654263,-79.39431857233836,0
43.67157880706696,-79.39397684836041,0
43.66955576229438,-79.3951465858317,0
43.66927186340284,-79.39325830342703,0
43.66973629617888,-79.39556839070245,0
43.67031785794384,-79.39497765455506,0
43.67166573778133,-79.39488659937042,0
43.67051091896938,-79.39388904534373,0
43.668979724379184,-79.3945942832173,0
43.66931020564624,-79.3932890154079,0
43.66927807079525,-79.39587485958769,0
43.67149877487909,-79.39494883403482,0
43.670023949191126,-79.39420662884993,0
43.67055298665782,-79.39430617202254,0
43.67017056429998,-79.39360584618531,0
43.6706538434778,-79.39567817051083,0
43.671775067022594,-79.39574293744138,0
43.66916013939159,-79.39303270068272,0
43.669323099663664,-79.3959313553768,0
43.670893528894624,-79.39519315867356,0
43.670581117723465,-79.3952699474384,0
43.670336741413095,-79.39495642857322,0
43.67099173829012,-79.3888206891411,0
43.66902725254405,-79.38951041109928,0
43.66926181880477,-79.38893921976786,0
43.67104949574399,-79.38681499728449,0
43.6699806668755,-79.3895743815851,0
43.66942433053219,-79.38876055831837,0
43.66951808273562,-79.38856852530093,0
43.66902204383963,-79.38757272224422,0
43.66976712570487,-79.38759345054942,0
43.67047763862331,-79.38698838460137,0
43.66908111774951,-79.3872007035928,0
43.671156611978255,-79.38826529579914,0
43.66967718918724,-79.38790229802858,0
43.66906912154992,-79.38964910349469,0
43.669545711929686,-79.38935947725128,0
43.670531743028064,-79.3891371564138,0
43.67068947935507,-79.38707729907752,0
43.66953955720541,-79.387698959623,0
43.66908462489366,-79.38738968059556,0
43.66898518466488,-79.38685611837221,0
43.671345513469845,-79.3894950338939,0
43.671038170430855,-79.38780835760664,0
43.6704004238285,-79.38844022215527,0
43.67031994681085,-79.38697856287195,0
43.672825128852615,-79.39199812829617,5
43.67191629606973,-79.3911133663615,5
43.672272727541326,-79.39063554957484,5
43.673248652006734,-79.39165589218621,5
43.67221177773228,-79.39032805430647,5
43.67362371749726,-79.39177113908052,5
43.67121136361825,-79.39255634638212,5
43.673393396644165,-79.39112685314362,5
43.673112027489545,-79.39129857682202,5
43.67187336194219,-79.38995548422793,5
43.67308745605804,-79.39102854758318,5
43.67394031475499,-79.39185428350193,5
43.67306255123027,-79.38993611171912,5
43.674140191718216,-79.3904243382932,5
43.672001285533625,-79.39112545771208,5
43.67222498740973,-79.39231613694432,5
43.67224892573939,-79.39106369763616,5
43.67133100820252,-79.39113437803964,5
43.67145531176121,-79.39250919013043,5
43.67401068470052,-79.39107928053629,5
43.67265128051517,-79.39069463274195,5
43.67324701023392,-79.39065955393067,5
43.67155523601004,-79.39096236678351,5
43.67381393893908,-79.39005861145864,5
43.6733013975586,-79.3921741272567,5
43.673637990803165,-79.39130645694495,5
43.67143767586152,-79.39289366083264,5
43.677666644173534,-79.39008564404148,5
43.67612120093461,-79.3916410961401,5
43.67572643651217,-79.39022966382058,5
43.677911174830136,-79.3915496697866,5
43.67741763632792,-79.39280481102648,5
43.676957108314575,-79.39108736649395,5
43.67847872182136,-79.39202751701056,5
43.67787322592756,-79.39147730587892,5
43.67637512682237,-79.39179770373582,5
43.67724176595938,-79.39157096343456,5
43.67600250464327,-79.39227049442249,5
43.67610207910087,-79.39233387979395,5
43.67568889696122,-79.3919558308664,5
43.67811947411884,-79.3928811043242,5
43.6775505416982,-79.39139354315313,5
43.67854486063256,-79.39115467895117,5
43.67657878632857,-79.39035446717207,5
43.67635852051362,-79.39079898722478,5
43.67632133612822,-79.39274740348732,5
43.67855973105932,-79.39090490400008,5
43.67637532686306,-79.39127962768721,5
43.67647114106273,-79.39040322854812,5
43.67810713911093,-79.39091926382285,5
43.675815275185776,-79.3923057065218,5
43.67578752669395,-79.39066648419572,5
43.66947689154591,-79.3904354492292,5
43.66815240975501,-79.39001967079662,5
43.669233504979466,-79.39076735320232,5
43.66674299922283,-79.39033024954661,5
43.66882836823717,-79.39117081522585,5
43.66756337746116,-79.3901289342918,5
43.66682978870092,-79.39124581693645,5
43.66668568195578,-79.39169605004571,5
43.66813600916604,-79.39272836725756,5
43.666966089331126,-79.3925559322409,5
43.66768999028231,-79.39182190520575,5
43.66842233570964,-79.39265344096957,5
43.669217824926,-79.39109730501067,5
43.66749483527045,-79.3911231374866,5
43.66744835939174,-79.39265093528545,5
43.669389254441256,-79.39267659866958,5
43.66668013996058,-79.3924972479194,5
43.66714464531717,-79.39286360246739,5
43.669271598541805,-79.39261766750317,5
43.668515367276754,-79.3911302721255,5
43.669504215889226,-79.39107833775594,5
43.66916662533469,-79.39256434895776,5
43.66673767261203,-79.3907665288608,5
43.66861972526391,-79.39267440720958,5
43.668530743449466,-79.3902009463473,5
43.66900929950086,-79.39186538740135,5
43.66772662761,-79.39250616484836,5
43.66917486256365,-79.39286290660705,5
43.67141942855716,-79.39828739036902,5
43.6730147365166,-79.398915413872,5
43.67358758786396,-79.3987829159952,5
43.67258476958499,-79.39794043048647,5
43.67366373924203,-79.39755054049886,5
43.67345440898722,-79.39657670442678,5
43.67296255433873,-79.39816028043218,5
43.67370798293025,-79.39869134207073,5
43.67317935448866,-79.39868642568821,5
43.673834223037,-79.39784872376032,5
43.67186538399566,-79.39681826129879,5
43.67249614396135,-79.39698038701759,5
43.67294738699626,-79.39644416606517,5
43.67128387151012,-79.39745956419192,5
43.672082236485394,-79.3982814298386,5
43.67364169557141,-79.39739148782287,5
43.67309976012438,-79.39783480466305,5
43.67208349313871,-79.3967647616579,5
43.67133601479654,-79.39691695169225,5
43.671608483826894,-79.39846059895741,5
43.673753689953664,-79.39870939588012,5
43.67234521628752,-79.3979523201363,5
43.67180860288735,-79.39712905561366,5
43.672284921599136,-79.3977965374466,5
43.67166759054764,-79.3987538976121,5
43.67118908899407,-79.39727329734575,5
43.67144623902344,-79.39818316382294,5
43.67275852036309,-79.39763132333748,5
43.673597078585885,-79.39615516425978,5
43.67137737958323,-79.39744756818605,5
43.67395986242013,-79.38523257272101,5
43.67246706886549,-79.38487315857869,5
43.67381143943986,-79.38552183887253,5
43.6732682001063,-79.38610892688547,5
43.67133712456886,-79.38373751781774,5
43.67253530827136,-79.38542369250514,5
43.672476093813,-79.38458258189883,5
43.673293207322594,-79.38502025678798,5
43.67385156300736,-79.38394612052274,5
43.67142941733199,-79.38421975955379,5
43.67295177326278,-79.38645627827205,5
43.67321414469871,-79.385759734591,5
43.67337960894886,-79.38422047693831,5
43.672132609981695,-79.38394742101991,5
43.67326657238953,-79.3837838715891,5
43.67259410944968,-79.38415791440991,5
43.67163432302083,-79.38620160555527,5
43.67144142287941,-79.3848909297416,5
43.6711716746356,-79.38487385007969,5
43.67171241101398,-79.38404587924616,5
43.67164396364597,-79.38574535538909,5
43.673724873717525,-79.38590854849227,5
43.671877977005984,-79.38571086478433,5
43.67320924710326,-79.38624577516586,5
43.6736602617836,-79.38838600030647,5
43.67490609758727,-79.38810650975938,5
43.67464570060788,-79.38700966062775,5
43.67460428929816,-79.38851572385452,5
43.67510002827737,-79.38733738929533,5
43.67463515246392,-79.38755668325672,5
43.67461139246265,-79.38706854690564,5
43.67382314769095,-79.38913788978287,5
43.67491908549149,-79.3886172663068,5
43.67479384082296,-79.38724308341685,5
43.67605497548905,-79.38979369250018,5
43.67444772642985,-79.38915691489234,5
43.67414130619444,-79.38725642021646,5
43.6760295269463,-79.38963860607828,5
43.67435314186972,-79.38969610214316,5
43.6761300469425,-79.38734943300913,5
43.67381853255531,-79.38795500978401,5
43.67546312511412,-79.38780779610303,5
43.67552252514085,-79.38860252717035,5
43.6735515530176,-79.38884762899899,5
43.67360921536415,-79.38767239362039,5
43.67606229986871,-79.38739044655736,5
43.67497051312839,-79.39559672552076,5
43.67364345628882,-79.39371033969913,5
43.67602558692435,-79.39310569244545,5
43.67422720457476,-79.39390249513207,5
43.673741692635794,-79.39504928731994,5
43.67567456715561,-79.3941989431222,5
43.6748110022584,-79.39458546233479,5
43.67577538752859,-79.39460137482153,5
43.675128248854406,-79.3939611940501,5
43.67530729796479,-79.39315853611373,5
43.67549763785567,-79.39517951346285,5
43.674042876826256,-79.39399770727545,5
43.67629654490244,-79.39452389478028,5
43.67444048922236,-79.39482929821432,5
43.67624132869561,-79.39430269649137,5
43.67358543680137,-79.3930472733072,5
43.6758413259878,-79.39495560536012,5
43.67375139905885,-79.39403586551269,5
43.67432379834588,-79.39387914355073,5
43.67347720098197,-79.3955895709522,5
43.675161623615374,-79.39459413592259,5
43.67417577127548,-79.39535080388906,5
43.673617427514486,-79.39336805524266,5
43.676006096346455,-79.39333241662469,5
43.67462657421121,-79.39544969729093,5
43.67486769826613,-79.39328317224017,5
43.67588269722469,-79.39599211969183,5
43.67468839184662,-79.3944009485344,5
43.67032959443695,-79.39412963906506,5
43.67141127922408,-79.39453003584791,5
43.66954548019466,-79.3931286133242,5
43.6692439852453,-79.39504494186639,5
43.67178122551845,-79.39474414055832,5
43.67061019675589,-79.39529063247635,5
43.67073018515804,-79.39385961937464,5
43.6690274644246,-79.39531989212207,5
43.66924696178115,-79.39385140545346,5
43.66988373353572,-79.3938756603123,5
43.669502033737984,-79.39545383916422,5
43.67103866290788,-79.39553657288144,5
43.67175729278811,-79.39447129744525,5
43.670799297222416,-79.39346500789813,5
43.66901438634584,-79.39513456714134,5
43.66995070874516,-79.394729176126,5
43.66945464313754,-79.39517800114801,5
43.67040561627857,-79.39353217514491,5
43.6707836638212,-79.39346124989187,5
43.671306219504494,-79.39391366302812,5
43.67017267904617,-79.39591075487485,5
43.670124397462,-79.39569967048914,5
43.66914662383749,-79.3953526875469,5
43.6696681413129,-79.39422614960529,5
43.669472011024354,-79.39586508448679,5
43.671690613846,-79.39498964898368,5
43.67020416173769,-79.39336788645134,5
43.670614118562696,-79.38967247555243,5
43.67119311443764,-79.3871838026142,5
43.6716048506986,-79.38720948846125,5
43.66981762702371,-79.38845796635968,5
43.67090028412984,-79.38740368371283,5
43.66899839785936,-79.38879650143274,5
43.67069293174349,-79.38947251891682,5
43.669552452506814,-79.38782019531564,5
43.67145984449624,-79.38824592585743,5
43.669696097510695,-79.3882400823111,5
43.66902480558959,-79.3879129012098,5
43.66996783781458,-79.38938958951346,5
43.66956724434572,-79.38737609448296,5
43.669053119417214,-79.38979990286377,5
43.669520028500855,-79.3880175161723,5
43.66963124764078,-79.389110155459,5
43.66942890821363,-79.38832442908846,5
43.67118133980718,-79.38715766023621,5
43.67136284540696,-79.38875541624614,5
43.6701590170364,-79.38808747212184,5
43.67144315957977,-79.38700620980073,5
43.67055126371799,-79.38822312825347,5
43.67057554146663,-79.38712701149481,5
43.66955249583704,-79.38745532495282,5
43.671951700378905,-79.39019199206002,10
43.6739176373113,-79.39226357990164,10
43.67352011112385,-79.38992735273541,10
43.67201834908872,-79.39001831371252,10
43.672818368001415,-79.39194572211238,10
43.67177002341981,-79.39044444199115,10
43.6728694350238,-79.39268026836805,10
43.67370034979114,-79.39268090212356,10
43.67398478043555,-79.39091615333349,10
43.67324439375861,-79.39263546894514,10
43.67188451055296,-79.39210186688639,10
43.67246893859191,-79.39113403542453,10
43.67381086635391,-79.39075707998117,10
43.67358349537817,-79.39008587165706,10
43.67130453882908,-79.39009596464189,10
43.67391524245457,-79.39209136036777,10
43.672962601752815,-79.3917533403465,10
43.6722710488572,-79.3912879598662,10
43.67400010540523,-79.39196098619885,10
43.671575928622815,-79.39216065569825,10
43.67138268078296,-79.38999731914136,10
43.673119216971216,-79.39169373879031,10
43.67138869431499,-79.39039882645382,10
43.67175051462926,-79.39137050217836,10
43.6719820507213,-79.39269078169325,10
43.67343703445695,-79.39055591370503,10
43.67200746384973,-79.3919939162396,10
43.67716743228953,-79.39080230028924,10
43.6769072949383,-79.39093503955608,10
43.677203778702825,-79.3915538700648,10
43.67579964726935,-79.39241712489554,10
43.67680035119477,-79.39171361297592,10
43.67661028040412,-79.39260084786613,10
43.67718079077438,-79.39270099027767,10
43.678360037806165,-79.39283505870723,10
43.67669937661816,-79.39273164791969,10
43.67788173844304,-79.39024149459438,10
43.67738607988256,-79.3916586760824,10
43.67644544313307,-79.39279185152054,10
43.67675367611773,-79.39072232779206,10
43.67615985697558,-79.3913893561915,10
43.67621089731479,-79.39094890401535,10
43.67667480496328,-79.39063760035441,10
43.67738631134952,-79.39266963209992,10
43.67801795586422,-79.39240121849174,10
43.67745007404167,-79.39021786327757,10
43.6756621325892,-79.39077246729929,10
43.67783968149458,-79.39017953974556,10
43.67835525704756,-79.3904761572097,10
43.67779112837967,-79.391931226673,10
43.67852444145967,-79.39246314625417,10
43.676579293181184,-79.39237939228366,10
43.668255372485085,-79.39016093028656,10
43.66714641020639,-79.39224670824025,10
43.66757763890233,-79.39003781439109,10
43.66875679988024,-79.39109188942234,10
43.6683837085758,-79.39178089317961,10
43.66730745144538,-79.39201483392257,10
43.66928628601616,-79.39195320307876,10
43.66684346739416,-79.3919835341936,10
43.66877989578342,-79.39126497169107,10
43.6688984885476,-79.39180975597988,10
43.668525068849775,-79.39269559363082,10
43.6668533418804,-79.39253836806319,10
43.66709081051776,-79.3920486525168,10
43.667724247878205,-79.39192041049638,10
43.6667837974812,-79.39029116172836,10
43.66942523390804,-79.39076536665651,10
43.66678115671988,-79.39114446958976,10
43.66827221713903,-79.39100390297419,10
43.668818135836695,-79.39159132793448,10
43.66924817887004,-79.39129536813547,10
43.66879317895677,-79.39124790571628,10
43.66781863873943,-79.39089753622397,10
43.66680046519725,-79.39059983941671,10
43.667530984431245,-79.39045187830708,10
43.66770248438376,-79.39263427246343,10
43.66758413819738,-79.3905452658625,10
43.666671211051344,-79.39160342264016,10
43.6712232922987,-79.39816934497074,10
43.67269058774124,-79.39868933744005,10
43.673176587311616,-79.39614101854049,10
43.672699004518726,-79.39886866343187,10
43.67363939653815,-79.39673367130163,10
43.67176451533653,-79.39765063055866,10
43.67242791405517,-79.39847483650374,10
43.67228034344432,-79.3964701325289,10
43.67340939374341,-79.3990328449137,10
43.67409970960815,-79.39865732744349,10
43.672859399735344,-79.39809830728157,10
43.67123891861471,-79.39654083167382,10
43.6722875120928,-79.39830263318451,10
43.67272514053021,-79.39841333306346,10
43.67192603004072,-79.39697280443863,10
43.671693298355095,-79.39874436605668,10
43.67282816652304,-79.39856871151227,10
43.67132294016051,-79.39758390409365,10
43.67118936729821,-79.39812281504304,10
43.67369853760622,-79.39896341937242,10
43.6722280734916,-79.39870348685537,10
43.67298765104339,-79.3967751334823,10
43.67332217527992,-79.39680460577901,10
43.67259578589021,-79.39613349640967,10
43.67279409122333,-79.39877390658616,10
43.67314504946595,-79.39796645106476,10
43.67344904343893,-79.39825287678427,10
43.67236614183634,-79.39667220185716,10
43.671514744028,-79.39784514729531,10
43.67189677164474,-79.39649028014014,10
43.672958635598285,-79.38545001808103,10
43.6719505759902,-79.38404492573241,10
43.67189719854858,-79.38542854803966,10
43.67238682404375,-79.38501480926331,10
43.67397097371191,-79.3864321020826,10
43.67215420275862,-79.38519079620878,10
43.67310115871917,-79.38566902699318,10
43.67304437662597,-79.38640709893288,10
43.67285441663766,-79.38467440282997,10
43.67368288241801,-79.38596476314905,10
43.67268549148252,-79.38582895824338,10
43.67163342453677,-79.38412360255091,10
43.67302139223941,-79.38552970112539,10
43.67301183483976,-79.38547306547437,10
43.67137476562246,-79.38625314534733,10
43.67331882689006,-79.38445979681666,10
43.67272367014748,-79.38517965627301,10
43.67184746966778,-79.38404128588775,10
43.67195775489849,-79.38536556468435,10
43.6729950724938,-79.38636523315355,10
43.67190386546009,-79.38376555972187,10
43.67256281482893,-79.38600951094863,10
43.673245441612735,-79.385954414556,10
43.67183564388112,-79.38470978328365,10
43.67456657357834,-79.38808082142353,10
43.67379252535752,-79.38790548141004,10
43.67404866870114,-79.3896245834099,10
43.67451286318553,-79.38874330912941,10
43.67465681796447,-79.3874923748446,10
43.67623180455843,-79.3868337336383,10
43.67429837794085,-79.38931260167521,10
43.673794500200735,-79.38859166666964,10
43.67426981040231,-79.38815769099496,10
43.67514844719552,-79.38766021660584,10
43.67574016406278,-79.38814981501658,10
43.67568323189974,-79.38954170259284,10
43.67359987474346,-79.38804841547065,10
43.67612472150995,-79.3886453117104,10
43.67376173838991,-79.38816942090338,10
43.67579037686231,-79.38853964075197,10
43.67577497619913,-79.38710948056448,10
43.67380533116606,-79.38854779121503,10
43.67577294378925,-79.38823795313748,10
43.67573531245002,-79.38697809665327,10
43.674876054426704,-79.38903901538198,10
43.67566061365931,-79.3950119640079,10
43.67532539012092,-79.39560835243199,10
43.67352643478045,-79.39419724285594,10
43.67431950001284,-79.39309619464386,10
43.67366003106864,-79.39314957536145,10
43.67433409240218,-79.39596658484561,10
43.676374962226255,-79.39526258942483,10
43.67480911298355,-79.39538913631498,10
43.67498827467895,-79.39583050199953,10
43.67537860516288,-79.39359083417474,10
43.67579163317717,-79.39407423037346,10
43.67440826123513,-79.39408229814069,10
43.67622758300764,-79.39514916258328,10
43.67511823617504,-79.39588986049041,10
43.67608848434456,-79.39484050163884,10
43.67539395529382,-79.39393819986763,10
43.67370360566861,-79.39464652217913,10
43.675716297932816,-79.39428311242797,10
43.67384591959522,-79.39334051622353,10
43.67583068662637,-79.39362540603838,10
43.67343219151028,-79.39598206171905,10
43.67592325054287,-79.3943665480349,10
43.67569070532531,-79.39483523868763,10
43.67632710435445,-79.39312825493604,10
43.67343838075107,-79.39385725347904,10
43.67467285138702,-79.39576378096217,10
43.67366181099354,-79.3931845192374,10
43.67374644642558,-79.39315218672098,10
43.66917895610104,-79.39313312326675,10
43.669512030699735,-79.39348155377621,10
43.66916399773216,-79.39367640540785,10
43.6709434619641,-79.39344408836995,10
43.670914215600106,-79.39587364979454,10
43.67088245075484,-79.39445251990117,10
43.671579282991566,-79.39462390633442,10
43.671057076598665,-79.39548207198753,10
43.67059011272796,-79.3931124979798,10
43.66896533085062,-79.39424500704759,10
43.669190895613234,-79.39420209895201,10
43.67175883822422,-79.39487462609641,10
43.66929379462912,-79.39441290310366,10
43.67033310342143,-79.39556924743741,10
43.67030099030432,-79.39332030242934,10
43.67059501325989,-79.39592640285737,10
43.67050230305369,-79.39553765281663,10
43.669700542677504,-79.39534357011792,10
43.67076824013202,-79.39412146974617,10
43.67084674971782,-79.39568967887088,10
43.67047338404007,-79.39555617358492,10
43.671766408787725,-79.39594268761178,10
43.66993890145616,-79.39503119860382,10
43.67058587727401,-79.39410399198788,10
43.67082667151235,-79.39335375504272,10
43.66970027146285,-79.39594047554786,10
43.670331437106334,-79.3943564946523,10
43.66911232395677,-79.3873373346946,10
43.671472496694726,-79.38697776920951,10
43.670835968800304,-79.38813462049279,10
43.67093206976084,-79.38827594652932,10
43.670965372408354,-79.38917290019093,10
43.6714920016471,-79.38683193765605,10
43.67126992586561,-79.38719233113974,10
43.66907734566268,-79.38743359463012,10
43.67002255633916,-79.3883839418714,10
43.66975137457555,-79.38790467188372,10
43.671100325987005,-79.38735646244105,10
43.67113927022819,-79.38754031329641,10
43.67020415370422,-79.38973961069611,10
43.67091737522938,-79.3877454062288,10
43.66953288746969,-79.38724524305906,10
43.66948088667626,-79.38964974452267,10
43.67091764893365,-79.38872036022437,10
43.67056400916883,-79.38808479794693,10
43.66994284435102,-79.3891276565514,10
43.6701335076801,-79.3873679011729,10
43.671601424195714,-79.38682323696005,10
43.6706000224112,-79.3874988430487,10
43.670318103554735,-79.38923877437342,10
43.6712195816755,-79.38804389179624,10
43.67184525493512,-79.39041892747522,15
43.67371128070392,-79.39116252704333,15
43.67145176008859,-79.38991190752202,15
43.67332964101978,-79.39082666917237,15
43.6726667732345,-79.39153849084488,15
43.672925680276926,-79.39116293356712,15
43.673118125906086,-79.39124209648242,15
43.67136944695898,-79.38999412170362,15
43.67216190241645,-79.39200630064961,15
43.67185943973095,-79.39244939742402,15
43.67222717182549,-79.39037724385669,15
43.67267565526922,-79.39255235454625,15
43.67379656374976,-79.39213092869673,15
43.67270381281244,-79.39111022792999,15
43.67149185581988,-79.39100988792643,15
43.67178990782315,-79.39031725891441,15
43.67180023062645,-79.39194753613415,15
43.67366690633893,-79.38992354244631,15
43.671754057352,-79.39073706249975,15
43.67221335726143,-79.38991515255748,15
43.67326244731755,-79.39109360329742,15
43.67129594791304,-79.39026793880409,15
43.67405037184498,-79.39163033919937,15
43.67364491292741,-79.3916951549766,15
43.67397760238888,-79.39027891300441,15
43.673554103303125,-79.39197207612139,15
43.67661939857896,-79.38999549249944,15
43.67815406793301,-79.39062772929177,15
43.675682399530665,-79.39207120318447,15
